@relation kdd

@attribute attribution1 numeric
@attribute attribution2 numeric
@attribute attribution3 numeric
@attribute attribution4 numeric
@attribute attribution5 numeric
@attribute attribution6 numeric
@attribute attribution7 numeric
@attribute attribution8 numeric
@attribute attribution9 numeric
@attribute attribution10 numeric
@attribute attribution11 numeric
@attribute attribution12 numeric
@attribute attribution13 numeric
@attribute attribution14 numeric
@attribute class {0, 1}

@data
3.0,25.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
3.0,25.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
3.0,25.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
3.0,24.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
3.0,24.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
3.0,25.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
2.0,21.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
4.0,59.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
5.0,72.0,13.0,13.0,0.0,29.0,15.0,2.0,13.0,13.0,0.0,29.0,15.0,2.0,0
1.0,152.0,18.0,18.0,20.0,21.0,21.0,76.0,18.0,18.0,0.0,16.0,15.5,31.5,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,27.0,18.0,18.0,0.0,15.5,15.5,10.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,160.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
4.0,200.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
5.0,256.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,172.0,18.0,18.0,17.0,21.0,21.0,0.0,16.5,13.0,1.5,21.0,21.0,0.0,1
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
6.0,264.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,27.0,18.0,18.0,0.0,15.5,15.5,10.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,98.0,18.0,18.0,0.0,21.0,21.0,37.5,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,15.0,21.0,21.0,0.0,15.0,14.5,3.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,55.0,18.0,18.0,0.0,21.0,21.0,16.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,172.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
5.0,256.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
7.0,280.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,172.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,160.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
5.0,256.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
6.0,266.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
2.0,172.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,180.0,18.0,18.0,20.0,21.0,21.0,31.0,18.0,18.0,0.0,21.0,21.0,4.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,59.0,18.0,18.0,0.0,15.5,15.5,24.5,1
5.0,250.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
3.0,184.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,152.0,18.0,18.0,20.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,1
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,0
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,0
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,0
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,0
1.0,76.0,18.0,18.0,0.0,21.0,21.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0,0
1.0,40.0,10.0,10.0,8.0,12.0,12.0,0.0,7.5,7.0,2.5,12.0,12.0,0.0,1
2.0,50.0,10.0,10.0,12.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,1
4.0,54.0,10.0,10.0,8.0,12.0,12.0,0.0,7.5,7.0,2.5,12.0,12.0,0.0,1
2.0,50.0,10.0,10.0,12.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,1
2.0,64.0,10.0,10.0,12.0,12.0,12.0,63.0,10.0,10.0,0.0,10.0,7.0,26.5,1
6.0,50.0,10.0,10.0,8.0,12.0,12.0,108.0,7.5,7.0,2.5,11.0,8.0,48.0,1
2.0,64.0,10.0,10.0,12.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,1
2.0,64.0,10.0,10.0,12.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,1
2.0,50.0,10.0,10.0,12.0,12.0,12.0,78.0,10.0,10.0,0.0,10.0,7.0,34.0,1
2.0,50.0,10.0,10.0,12.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,1
1.0,20.0,10.0,10.0,0.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,0
1.0,20.0,10.0,10.0,0.0,12.0,12.0,0.0,10.0,10.0,0.0,12.0,12.0,0.0,0
4.0,34.0,13.0,13.0,15.0,16.0,9.0,4.0,13.0,13.0,0.0,16.0,9.0,4.0,1
1.0,28.0,13.0,13.0,15.0,16.0,9.0,4.0,13.0,13.0,0.0,16.0,9.0,4.0,1
2.0,30.0,13.0,13.0,18.0,16.0,9.0,95.0,8.5,7.5,6.5,16.0,9.0,40.0,1
2.0,30.0,13.0,13.0,22.0,16.0,9.0,4.0,9.0,7.5,8.0,16.0,9.0,4.0,1
2.0,30.0,13.0,13.0,15.0,16.0,9.0,4.0,13.0,13.0,0.0,16.0,9.0,4.0,1
1.0,28.0,13.0,13.0,15.0,16.0,9.0,4.0,13.0,13.0,0.0,16.0,9.0,4.0,1
1.0,28.0,13.0,13.0,15.0,16.0,9.0,107.0,13.0,13.0,0.0,15.5,9.0,46.0,1
4.0,34.0,13.0,13.0,15.0,16.0,9.0,4.0,13.0,13.0,0.0,16.0,9.0,4.0,0
3.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
3.0,12.0,15.0,15.0,17.0,0.0,0.0,33.0,15.0,15.0,0.0,0.0,0.0,33.0,1
2.0,11.0,15.0,15.0,17.0,0.0,0.0,71.0,15.0,15.0,0.0,0.0,0.0,71.0,1
2.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
2.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
3.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
3.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
5.0,22.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
4.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
4.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
5.0,22.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
4.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1
2.0,6.0,11.0,11.0,13.0,0.0,0.0,64.0,11.0,11.0,0.0,0.0,0.0,64.0,1
6.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0
2.0,141.0,11.0,11.0,13.0,17.0,17.0,71.0,11.0,11.0,0.0,17.0,17.0,26.0,1
3.0,193.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,76.0,11.0,11.0,0.0,17.0,17.0,28.5,1
1.0,132.0,11.0,11.0,13.0,17.0,17.0,71.0,11.0,11.0,0.0,17.0,17.0,26.0,1
3.0,196.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,68.0,11.0,11.0,0.0,17.0,17.0,24.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,68.0,11.0,11.0,0.0,17.0,17.0,24.5,1
2.0,148.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,83.0,11.0,11.0,0.0,17.0,17.0,32.0,1
2.0,148.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,71.0,11.0,11.0,0.0,17.0,17.0,26.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,84.0,11.0,11.0,0.0,17.0,17.0,32.5,1
2.0,141.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,81.0,11.0,11.0,0.0,17.0,17.0,31.0,1
3.0,193.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
3.0,193.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,84.0,11.0,11.0,0.0,17.0,17.0,32.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
2.0,141.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,68.0,11.0,11.0,0.0,17.0,17.0,24.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,80.0,11.0,11.0,0.0,17.0,17.0,30.5,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,1
2.0,187.0,11.0,11.0,13.0,17.0,17.0,54.0,11.0,11.0,0.0,17.0,17.0,17.5,1
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
1.0,66.0,11.0,11.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,17.0,17.0,0.0,0
4.0,20.0,12.0,12.0,14.0,27.0,27.0,80.0,12.0,12.0,0.0,27.0,27.0,25.5,1
5.0,22.0,12.0,12.0,14.0,27.0,27.0,0.0,12.0,12.0,0.0,27.0,27.0,0.0,1
3.0,6.0,12.0,12.0,0.0,27.0,27.0,0.0,12.0,12.0,0.0,27.0,27.0,0.0,0
2.0,40.0,16.0,16.0,14.0,19.0,19.0,80.0,14.0,13.5,2.0,17.5,16.5,31.5,1
3.0,54.0,16.0,16.0,27.0,19.0,19.0,103.0,13.0,12.333333333333334,3.0,17.5,16.5,43.0,1
2.0,35.0,16.0,16.0,19.0,19.0,19.0,0.0,16.0,12.5,0.5,19.0,19.0,0.0,1
2.0,34.0,16.0,16.0,13.0,19.0,19.0,0.0,13.5,13.0,2.5,19.0,19.0,0.0,1
3.0,40.0,16.0,16.0,13.0,19.0,19.0,0.0,13.5,13.0,2.5,19.0,19.0,0.0,1
7.0,73.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,14.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
6.0,68.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,14.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
7.0,73.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,14.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,14.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
6.0,68.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
6.0,68.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
5.0,60.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
7.0,73.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,14.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
6.0,67.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
2.0,39.0,16.0,16.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,19.0,19.0,0.0,0
1.0,56.0,14.0,14.0,13.0,3.0,3.0,0.0,12.0,11.5,2.0,3.0,3.0,0.0,1
1.0,56.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
2.0,60.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
1.0,56.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
3.0,68.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
3.0,68.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
7.0,97.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
1.0,56.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
1.0,56.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
5.0,91.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
2.0,64.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
1.0,56.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
2.0,60.0,14.0,14.0,16.0,3.0,3.0,25.0,14.0,14.0,0.0,3.0,3.0,10.0,1
2.0,64.0,14.0,14.0,16.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,1
1.0,28.0,14.0,14.0,0.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,0
1.0,28.0,14.0,14.0,0.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,0
1.0,28.0,14.0,14.0,0.0,3.0,3.0,0.0,14.0,14.0,0.0,3.0,3.0,0.0,0
3.0,8.0,16.0,16.0,18.0,27.0,27.0,51.0,16.0,16.0,0.0,18.0,15.5,20.5,1
5.0,25.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
5.0,25.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
5.0,29.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
5.0,29.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
5.0,25.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,14.0,16.0,16.0,0.0,27.0,27.0,0.0,16.0,16.0,0.0,27.0,27.0,0.0,0
2.0,20.0,10.0,10.0,12.0,0.0,0.0,100.0,10.0,10.0,0.0,0.0,0.0,100.0,1
3.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1
4.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1
5.0,28.0,10.0,10.0,12.0,0.0,0.0,82.0,10.0,10.0,0.0,0.0,0.0,82.0,1
2.0,20.0,10.0,10.0,12.0,0.0,0.0,21.0,10.0,10.0,0.0,0.0,0.0,21.0,1
3.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0
3.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0
2.0,13.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
6.0,27.0,17.0,17.0,16.0,0.0,0.0,0.0,15.0,14.5,2.0,0.0,0.0,0.0,1
3.0,24.0,17.0,17.0,16.0,0.0,0.0,0.0,15.0,14.5,2.0,0.0,0.0,0.0,1
2.0,11.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
3.0,24.0,17.0,17.0,16.0,0.0,0.0,0.0,15.0,14.5,2.0,0.0,0.0,0.0,1
2.0,18.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
2.0,18.0,17.0,17.0,19.0,0.0,0.0,39.0,17.0,17.0,0.0,0.0,0.0,39.0,1
2.0,13.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
5.0,26.0,17.0,17.0,19.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,1
4.0,24.0,17.0,17.0,19.0,21.0,21.0,105.0,17.0,17.0,0.0,18.0,16.0,44.0,1
2.0,14.0,17.0,17.0,19.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,1
5.0,20.0,17.0,17.0,0.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,0
5.0,20.0,17.0,17.0,0.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,0
4.0,18.0,17.0,17.0,0.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,0
4.0,18.0,17.0,17.0,0.0,21.0,21.0,0.0,17.0,17.0,0.0,21.0,21.0,0.0,0
2.0,10.0,17.0,17.0,19.0,28.0,28.0,0.0,17.0,17.0,0.0,28.0,28.0,0.0,1
3.0,18.0,17.0,17.0,15.0,28.0,28.0,101.0,14.0,11.0,3.0,28.0,28.0,35.5,1
6.0,9.0,17.0,17.0,0.0,28.0,28.0,0.0,17.0,17.0,0.0,28.0,28.0,0.0,0
2.0,182.0,14.0,14.0,16.0,20.0,16.0,60.0,14.0,14.0,0.0,20.0,16.0,20.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
4.0,252.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
3.0,250.0,14.0,14.0,16.0,20.0,16.0,102.0,14.0,14.0,0.0,20.0,16.0,40.5,1
3.0,250.0,14.0,14.0,16.0,20.0,16.0,101.0,14.0,14.0,0.0,20.0,16.0,40.0,1
3.0,250.0,14.0,14.0,15.0,20.0,16.0,2.0,11.5,11.0,2.5,20.0,16.0,2.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
3.0,250.0,14.0,14.0,16.0,20.0,16.0,2.0,14.0,14.0,0.0,20.0,16.0,2.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
5.0,262.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
1.0,176.0,14.0,14.0,16.0,20.0,16.0,121.0,14.0,14.0,0.0,20.0,16.0,50.0,1
4.0,230.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
3.0,238.0,14.0,14.0,24.0,20.0,16.0,2.0,14.0,11.0,4.0,20.0,16.0,2.0,1
